vuln_id,repo,packages,num_commits_kb,commits_processed,functions_extracted,num_functions
CVE-2020-5219,peerigon/angular-expressions,,1,1,ASTCompiler;ASTInterpreter;ErrorConstructor;Function;TypeError;Uint8Array;addDateMinutes;addInterceptor;alternate;angularInit;arrayRemove;assertArg;assertArgFn;assertNotHasOwnProperty;assign;baseExtend;bind;bootstrap;bootstrapApply;compile;consequent;constantWatch;constantWatchDelegate;copy;copyElement;copyRecurse;copyType;decodeURIComponent;doBootstrap;encodeURIComponent;encodeUriQuery;encodeUriSegment;equals;expressionInputDirtyCheck;expressionInputWatch;expressionInputsWatch;extend;findConstantAndWatchExpressions;forEach;function;getBlockNodes;getFilter;getValueOf;getter;hasCustomToString;identity;inherit;input;inputsWatchDelegate;interceptorFn;isAllDefined;isArray;isArrayLike;isBlankObject;isDate;isDefined;isElement;isFunction;isNumber;isNumberNaN;isRegExp;isScope;isStateless;isString;isUndefined;isWindow;iteratorFn;jQuery;left;listener;lowercase;match;minErr;ngMinErr;noUnsafeEval;oneTimeListener;oneTimeLiteralWatchDelegate;oneTimeWatch;oneTimeWatchDelegate;originalCleanData;parseInt;parseKeyValue;parsedExpression;recursionFn;regularInterceptedExpression;reloadWithDebugInfo;replace;reverseParams;right;serializeObject;setHashKey;sliceArgs;startingTag;toDebugString;toJson;toJsonReplacer;toKeyValue;unwatch;valueFn;valueRef,100
CVE-2020-5222,opencast/opencast,,1,1,IllegalStateException;String;SystemTokenBasedRememberMeService;getKey;makeTokenSignature;setKey,6
CVE-2020-5224,jazzband/django-user-sessions,,1,1,,0
CVE-2020-5227,lkiesow/python-feedgen,,1,1,__init__;_add_text_elm;_create_atom;_create_rss;_extend_xml;atom_entry;extend_atom;extend_file;extend_rss;xml_elem;xml_fromstring,11
CVE-2020-5229,opencast/opencast,,1,1,IllegalArgumentException;PasswordEncoder;addUser;encode;encodePassword;findInsecurePasswordHashes;findUsers;getUserAsJson;getUserWithInsecurePasswordHashingAsJson;isPasswordValid;loadUser;md5Encode;updateUser,13
CVE-2020-5230,opencast/opencast,,1,1,IdImpl;IllegalArgumentException;addMediaPackage;toString,4
CVE-2020-5232,ensdomains/ens,,1,1,ApprovalForAll;NewResolver;NewTTL;_setOwner;_setResolverAndTTL;address;authorised;isApprovedForAll;mapping;only_owner;owner;recordExists;require;resolver;setApprovalForAll;setOwner;setRecord;setResolver;setSubnodeOwner;setSubnodeRecord;setTTL;ttl,22
CVE-2020-5236,Pylons/waitress,waitress/waitress,1,1,,0
CVE-2020-5242,openhab/openhab-addons,,1,1,ExecHandler;ExecHandlerFactory;ExecTransformationProfile;ExecTransformationService;ExecTransformationWhitelistWatchService;ExecWhitelistWatchService;IllegalArgumentException;createCmdArray;dispose;execute;getOperatingSystemName;getWatchEventKinds;handleCommand;isWhitelisted;onStateUpdateFromHandler;processWatchEvent;run;splitTransformationConfig;supportsThingType;updateState;watchSubDirectories,21
CVE-2020-5245,dropwizard/dropwizard,io.dropwizard/dropwizard-validation,1,1,ViolationCollector;addViolation;escapeEl,3
CVE-2020-5249,puma/puma,,1,1,handle_request,1
CVE-2020-5289,yahoo/elide,,1,1,VerifyFieldAccessFilterExpressionVisitor;addInverseRelation;annotationType;buildIdFilterExpression;checkFieldAwareDeferPermissions;checkFieldAwareReadPermissions;checkRelation;filter;getFilterExpressionByType;getRelation;getRelationChecked;getRelationCheckedUnfiltered;getRelationUnchecked;getRelationUncheckedUnfiltered;getValueChecked;loadRecords;matchesId;next;spliterator;toString;updateAttribute;updateRelation;updateToManyRelation;updateToOneRelation;visitAndExpression;visitNotExpression;visitOrExpression;visitPredicate,28
CVE-2020-5397,spring-projects/spring-framework,org.springframework/spring-webmvc;org.springframework/spring-web;org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-web;org.springframework/spring-webflux,1,1,getHandler;handleNoMatch;isCorsRequest,3
CVE-2020-5398,spring-projects/spring-framework,org.springframework/spring-web,1,1,escapeQuotationMarks;escapeQuotationsInFilename;isRFC5987AttrChar;name;toString,5
CVE-2020-5402,cloudfoundry/uaa,org.cloudfoundry.identity/cloudfoundry-identity-server,1,1,CsrfException;HttpSessionRequiredException;InvitationsController;acceptInvitePage;authenticationWasSuccessful;checkRequestStateParameter;deleteSavedAccount;doFilter;generateStateParam;getCallbackUrlForIdp;getCompleteAuthorizationURI;getIdpAuthenticationUrl;getIdpUrlBase;getRedirectUrlForXOAuthIDP;overlay;redirectToExternalProvider;saveStateParamForIdpToRequestSession;updateLoginPageModel,18
CVE-2020-5403,reactor/reactor-netty,io.projectreactor.netty/reactor-netty,1,1,resolvePath,1
CVE-2020-5404,reactor/reactor-netty,io.projectreactor.netty/reactor-netty,1,1,afterMarkSentHeaders;autoAddHttpExtractor;beforeMarkSentHeaders;cookieCodec;followRedirect;followRedirectPredicate;get;getOrCreate;keepAlive;markSentBody;markSentHeaderAndBody;markSentHeaders;onInboundNext;preSendHeadersAndStatus;reactorNettyVersion;redirectRequestConsumer;requestWithBody;send;sendObject;tcpConfiguration;then,21
CVE-2020-5405,spring-cloud/spring-cloud-config,org.springframework.cloud/spring-cloud-config-server,1,1,CredhubEnvironmentRepository;addDefaultPropertySource;findProperties,3
CVE-2020-5407,spring-projects/spring-security,org.springframework.security/spring-security-saml2-service-provider,1,1,ExplicitKeySignatureTrustEngine;SAML20AssertionValidator;Saml2AuthenticationException;Saml2Error;Saml2Exception;ValidationContext;authException;buildSamlAssertionValidator;buildSignatureTrustEngine;buildValidationContext;decrypt;getAssertionAuthorities;getAssertionValidator;getDecrypter;getSaml2Response;getUsername;getVerificationCertificates;getVerificationCredential;hasValidSignature;isSigned;parse;setResponseTimeValidationSkew;singleton;validateAddress;validateAssertion;validateResponse;validateSaml2Response;validationError,28
CVE-2020-5408,spring-projects/spring-security,org.springframework.security/spring-security-core;org.springframework.security/spring-security-crypto;org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-security-core,5,2,BCryptPasswordEncoder;IllegalArgumentException;encode,3
CVE-2020-5410,spring-cloud/spring-cloud-config,org.springframework.cloud/spring-cloud-config-server,3,2,checkResource;findOne;isInvalidPath;isResourceUnderLocation,4
CVE-2020-5411,spring-projects/spring-batch,org.springframework.batch/spring-batch-core,1,1,IllegalArgumentException;Jackson2ExecutionContextStringSerializer;TrustedTypeIdResolver;TrustedTypeResolverBuilder;createTrustedDefaultTyping;deserialize;getDescForKnownTypeIds;getMechanism;idFromBaseType;idFromValue;idFromValueAndType;idResolver;init;isTrusted;typeFromId,15
CVE-2020-5412,spring-cloud/spring-cloud-netflix,org.springframework.cloud/spring-cloud-netflix-hystrix-dashboard,2,2,ProxyStreamServlet;doGet;freeMarkerConfigurer;getProxyStreamAllowList;isAllowedToProxy;proxyStreamServlet;setEnableIgnoreConnectionCloseHeader;setProxyStreamAllowList,8
CVE-2020-5421,spring-projects/spring-framework,,8,2,ForwardedHeaderExtractingRequest;ForwardedHeaderFilter;PatternsRequestCondition;addContentDispositionHeader;checkReadOnly;determineEncoding;doFilterInternal;fromContextPath;getDefaultEncoding;isUrlDecode;parseMatrixVariables;removeJsessionid;removeSemicolonContentInternal;setAlwaysUseFullPath;setReadOnly;setRemoveSemicolonContent;shouldRemoveSemicolonContent;shouldRemoveTrailingServletPathSlash,18
CVE-2020-6174,theupdateframework/tuf,,1,1,get_signature_status;len;role;string;unique;verify,6
CVE-2020-6836,handsontable/formula-parser,,1,1,_parseError,1
CVE-2020-7009,elastic/elasticsearch,,3,2,doExecute;grantsAnyPrivileges;hashCode;isEmpty,4
CVE-2020-7019,elastic/elasticsearch,,3,2,ElasticsearchSecurityException;SecuritySearchOperationListener;authorizeIndexAction;ensureIndicesAccessControlForScrollThreadContext;onPreFetchPhase;onPreQueryPhase;validateSearchContext,7
CVE-2020-7212,urllib3/urllib3,urllib3/urllib3,1,1,_encode_invalid_chars,1
CVE-2020-7226,vt-middleware/cryptacular,org.cryptacular/cryptacular,1,1,AbstractBlockCipherBean;ByteUtil;CipherUtil;CiphertextHeader;CiphertextHeaderV2;CryptoException;EncodingException;IllegalArgumentException;IllegalStateException;StreamException;String;arraysEqual;computeLength;decode;decodeHeader;decodeInternal;decrypt;encode;encrypt;header;hmac;lookupKey;process;readByte;readInto;setKeyLookup;setNonce;toArray;toBytes;toInt;toString;toUnsignedByte,32
CVE-2020-7238,netty/netty,io.netty/netty-codec-http;io.netty/netty-all,1,1,IllegalArgumentException;readHeaders,2
CVE-2020-7597,codecov/codecov-node,,1,1,sanitizeVar,1
CVE-2020-7611,micronaut-projects/micronaut-core,io.micronaut/micronaut-http-netty,2,2,NettyHttpHeaders,1
CVE-2020-7622,jooby-project/jooby,,1,1,,0
CVE-2020-7692,googleapis/google-oauth-java-client,com.google.oauth-client/google-oauth-client,1,1,AuthorizationCodeFlow;AuthorizationCodeInstalledApp;AuthorizationCodeRequestUrl;ClientParametersAuthentication;GenericUrl;PKCE;above;authorize;doGet;enablePKCE;generateChallenge;generateVerifier;getChallenge;getChallengeMethod;getCodeChallenge;getCodeChallengeMethod;getVerifier;intercept;main;requestAccessToken;setCodeChallenge;setCodeChallengeMethod;setRequestInitializer,23
CVE-2020-7698,Gerapy/Gerapy,,1,1,HttpResponse;JsonResponse;del_version;job_cancel;job_list;job_log;project_configure;render_html;task_remove,9
CVE-2020-8131,yarnpkg/yarn,,1,1,,0
CVE-2020-8840,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;net.sf.ehcache/ehcache;com.signalfx.public/signalfx-java,1,1,,0
CVE-2020-8929,google/tink,com.google.crypto.tink/tink,1,1,Prefix;addPrimitive;compareTo;equals;getAll;getRawPrimitives;hashCode;toString,8
CVE-2020-9283,golang/crypto,,1,1,NewPublicKey;ed25519PublicKey;parseED25519;parseOpenSSHPrivateKey;parseSKEd25519,5
CVE-2020-9296,Netflix/conductor,,1,1,WorkflowTaskTypeConstraintDef;WorkflowTaskValidConstraintDef;getConfiguration;getValidator;getValidatorContext;getWorkflowTaskConstraint;install,7
CVE-2020-9297,Netflix/titus-control-plane,,1,1,attachMessage;initialize;isValid;sanitizeMessage,4
CVE-2020-9480,apache/spark,org.apache.spark/spark-network-common_2.11;org.apache.spark/spark-network-common_2.12,2,2,AbstractAuthRpcHandler;SecurityException;channelActive;channelInactive;complete;doAuthChallenge;exceptionCaught;getStreamManager;isAuthenticated;receive;receiveStream,11
CVE-2020-9483,apache/skywalking,,1,1,getMultipleLinearIntValues;getThermodynamic;getValues;orderWithDefault0,4
CVE-2020-9486,apache/nifi,,1,1,StatelessFlowFile;StatelessNiFiOpenWhiskAction;addPropertyFingerprint;createAndEnqueueFromJSON;determineJsonIndex;findRemoteGroupRecursive;formatArgs;formatJson;getLoggableRepresentationOfJsonObject;getLoggableRepresentationOfSensitiveValue;getSSLContext;getSaltLengthForAlgorithm;handle;isSensitive;isVerbose;launch;launchYARNService;printUsage;run;runLocal;runOnYarn;sanitizeString;toStringFull,23
CVE-2020-9488,apache/logging-log4j2,org.apache.logging.log4j/log4j-core,2,2,Builder;FactoryData;SmtpAppender;build;createAppender;createManager;getFilter;getSmtpManager;newBuilder;setBcc;setBufferSize;setCc;setFilter;setFrom;setLayout;setReplyTo;setSmtpDebug;setSmtpHost;setSmtpPassword;setSmtpPort;setSmtpProtocol;setSmtpUsername;setSslConfiguration;setSubject;setTo,25
CVE-2020-9489,apache/tika,org.apache.tika/tika-parsers;org.apache.tika/tika-core;org.apache.tika/tika-app,5,2,IOException;parse;readFully,3
CVE-2020-9546,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;com.signalfx.public/signalfx-java;org.apache.htrace/htrace-core4;org.apache.htrace/htrace-core;net.sf.ehcache/ehcache,1,1,,0
CVE-2020-9547,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;com.signalfx.public/signalfx-java;org.apache.htrace/htrace-core4;org.apache.htrace/htrace-core;net.sf.ehcache/ehcache,1,1,,0
CVE-2020-9548,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;net.sf.ehcache/ehcache;org.apache.htrace/htrace-core4;com.signalfx.public/signalfx-java,1,1,,0
CVE-2021-20178,ansible/ansible,,1,1,main,1
CVE-2021-20180,ansible/ansible,,1,1,BitBucketPipelineVariable;__init__;delete_pipeline_variable;main,4
CVE-2021-20228,ansible/ansible,,1,1,__init__;_set_defaults;_set_fallbacks;and,4
CVE-2021-20250,wildfly/jboss-ejb-client,,1,1,SecurityUtils;SystemProperties;getBoolean;getInteger;getLong;getString;run;selectNode,8
CVE-2021-21234,lukashinsch/spring-boot-actuator-logview,,1,1,IllegalStateException;list;searchAndStreamFile;securityCheck;view,5
CVE-2021-21236,Kozea/CairoSVG,,1,1,color,1
CVE-2021-21238,IdentityPython/pysaml2,,1,1,Authority;Copyright;Pin;SignatureError;W3C;_XMLSchema;__setattr__;_check_signature;_create_xml_schema_validator;_resource_path;dated;enforced;external;harvest_element_tree;identity;password,16
CVE-2021-21239,IdentityPython/pysaml2,,1,1,validate_signature,1
CVE-2021-21240,httplib2/httplib2,httplib2/httplib2,1,1,DigestAuthentication;FailedToDecompressContent;FileCache;HmacDigestAuthentication;HttpLib2Error;HttpLib2ErrorWithResponse;MalformedHeader;NotRunningAppEngineEnvironment;ProxiesUnavailableError;ProxyInfo;RedirectLimit;RedirectMissingLocation;RelativeURIError;ServerNotFoundError;TestCommand;UnimplementedDigestAuthOptionError;UnimplementedHmacDigestAuthOptionError;WsseAuthentication;_;__bool__;__init__;_auth_from_challenge;_conn_request;_convert_byte_str;_decompressContent;_entry_disposition;_normalize_headers;_parse_authentication_info;_parse_cache_control;_parse_www_authenticate;_request;_sha;_ssl_wrap_socket;_updateCache;_write_headers;_wsse_username_token;connect;dict;except;has_timeout;hasattr;in;is_gae_instance;isinstance;iter;len;open;print;read_requirements;request;response;safename;str;tuple,54
CVE-2021-21241,Flask-Middleware/flask-security,,1,0,,0
CVE-2021-21266,openhab/openhab-addons,,1,1,DLinkHNAPCommunication;HPWebServerClient;StatusFileInterpreter;XMLResponseProcessor;XmlRpcResponse;autoConfigure;buildHashMap;execute;fetchData;getDeviceTypes;getDocument;getEntriesFromString;getNamespaceURI;getScannerFeatures;getSessionId;initXMLInputFactory;innerCallRest;openSocket;readFromFile;readMessageDefinitions;readTemplates;startScan;statusUpdateReceived;updateWemoState;xml,25
CVE-2021-21274,matrix-org/synapse,,1,1,BodyExceededMaxSize;SynapseError;_FetchWellKnownFailure;_ReadBodyToFileProtocol;_ReadBodyWithMaxSizeProtocol;_make_well_known_request;_timeout_to_request_timed_out_error;connectionLost;dataReceived;get_file;make_deferred_yieldable;readBodyToFile;read_body_with_max_size,13
CVE-2021-21290,netty/netty,io.netty/netty-codec-http;io.netty/netty-handler;io.netty/netty-all;io.netty/netty-common,1,1,createTempFile;load;newSelfSignedCertificate;normalizedLinuxClassifiers;tempFile,5
CVE-2021-21292,traccar/traccar,,1,1,install,1
CVE-2021-21318,opencast/opencast,,1,1,SearchException;SearchServiceDatabaseException;SolrServerException;add;addSeries;addSynchronously;deleteSynchronously;getAccessControlList;getAccessControlLists;getMediaPackages,10
CVE-2021-21330,aio-libs/aiohttp,,1,1,impl,1
CVE-2021-22118,spring-projects/spring-framework,,3,2,FileStorage;PathFileStorage;SynchronossPartGenerator;TempFileStorage;UncheckedIOException;accept;boundary;canRead;createFile;createNewDirectoryIfDeleted;createTempDirectory;defaultFileStorageDirectory;directory;fromPath;getBlockingOperationScheduler;getMaxParts;read;readMono;setBlockingOperationScheduler;setFileStorageDirectory;setMaxParts;tempDirectory,22
CVE-2021-22696,apache/cxf,,2,2,isRequestUriValid;process,2
CVE-2021-27582,mitreid-connect/OpenID-Connect-Java-Spring-Server,,1,1,OAuthConfirmationController;confimAccess;confirmAccess,3
CVE-2021-29425,apache/commons-io,,1,1,getPrefixLength;isIPv4Address;isIPv6Address;isRFC3986HostName;isValidHostName;splitOnTokens,6
CVE-2021-30468,apache/cxf,,2,2,UncheckedIOException;readJsonObjectAsSettable;readPrimitiveValue,3
CVE-2021-33037,apache/tomcat,,12,2,addInputFilter;prepareRequest;setErrorState;statusDropsConnection,4
CVE-2021-44228,apache/logging-log4j2,org.ops4j.pax.logging/pax-logging-log4j2;org.infinispan/infinispan-embedded-query;org.infinispan/infinispan-cli;org.apache.logging.log4j/log4j-core,5,2,JndiManager;addAll;build;getLocalHostname;getLocalIps;loadLookups;loadMessageRenderer;loadNoLookups;lookup;newInstance;processed;releaseSub;setAllowedJndiProtocols;setAllowedLdapClasses;setAllowedLdapHosts;setHostName;setUserName;toString;withoutLookupOptions,19
CVE-2021-44832,apache/logging-log4j2,org.infinispan/infinispan-embedded-query;org.infinispan/infinispan-cli;org.apache.logging.log4j/log4j-core,3,2,JndiManager;isJndiContextSelectorEnabled;isJndiEnabled;isJndiJdbcEnabled;logs;lookup;toString,7
CVE-2021-45046,apache/logging-log4j2,org.ops4j.pax.logging/pax-logging-log4j2;org.infinispan/infinispan-embedded-query;org.infinispan/infinispan-cli;org.apache.logging.log4j/log4j-core,3,2,Interpolator;LookupMessagePatternConverter;MessagePatternConverter;convertJndiName;format;handleError;loadLookups;loadMessageRenderer;withoutLookupOptions,9
CVE-2021-45105,apache/logging-log4j2,org.infinispan/infinispan-cli;org.infinispan/infinispan-embedded-query;org.apache.logging.log4j/log4j-api;org.apache.logging.log4j/log4j-core;org.ops4j.pax.logging/pax-logging-log4j2;org.apache.logging.log4j/log4j-1.2-api;org.ops4j.pax.logging/pax-logging-api,3,2,AbstractBuilder;CompositeConfiguration;ConfigurationFactory;ConfigurationStrSubstitutor;IllegalStateException;JsonConfiguration;RuntimeStrSubstitutor;StrSubstitutor;UnsupportedOperationException;XmlConfiguration;build;buildConfigurationBuilder;checkCyclicSubstitution;currentContextData;doConfigure;formatDate;generateParameters;getAsyncLoggerConfigDelegate;getBuilderManager;getConfigurationStrSubstitutor;getLocation;getStrSubstitutor;handleAppenderError;handleFailedReplacement;handleLogMessageException;injectFields;isCyclicSubstitution;isRecursiveEvaluationAllowed;logMessage;lookup;replace;replaceIn;resolveVariable;setEnableSubstitutionInVariables;setRecursiveEvaluationAllowed;setValueDelimiter;substitute;this;toString;toTypeSafeMap;tryCallAppender;tryLogMessage,42
CVE-2022-2191,eclipse/jetty.project,,1,1,ArrayByteBufferPool;ArrayRetainableByteBufferPool;IllegalStateException;bucketFor;discardEncryptedOutputBuffer;discardInputBuffers;disconnect;doShutdownOutput;failed;fill;flush;getEndPoint;isOutboundDone;newRetainableByteBuffer;poolFor;releaseDecryptedInputBuffer;releaseEmptyDecryptedInputBuffer;releaseEmptyEncryptedInputBuffer;releaseEmptyEncryptedOutputBuffer;releaseEmptyInputBuffers;releaseEncryptedInputBuffer;releaseEncryptedOutputBuffer;succeeded;this;toConnectionString,25
CVE-2022-22965,spring-projects/spring-framework,,2,2,CachedIntrospectionResults;introspectInterfaces,2
CVE-2022-42889,apache/commons-text,org.apache.commons/commons-text,1,1,DefaultStringLookupsHolder;IllegalArgumentException;StringLookupFactory;UncheckedIOException;addDefaultStringLookups;addLookup;base64DecoderStringLookup;base64EncoderStringLookup;biFunctionStringLookup;clear;createDefaultStringLookups;dateStringLookup;dnsStringLookup;functionStringLookup;getDefaultStringLookups;interpolatorStringLookup;loadProperties;lookup;main;parseStringLookups;resourceBundleStringLookup;toKey;toString;urlEncoderStringLookup;xmlStringLookup,25
